prid,title,location,time_published,price,area,price_per_m2,bedrooms,bathrooms,agent_name,product_url,agent_avatar,main_image,other_images,description
38934429,"Bán căn mặt sông gần quảng trường Venice giá cũ tại khu Grand World HN, giá chỉ còn 13,5 tỷ","Văn Giang, Hưng Yên",06/01/2024,"13,5 tỷ",128 m²,"105,47 tr/m²",,,‎Phạm Ngọc Nam,https://batdongsan.com.vn/nha-dat-ban/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-mega-grand-world-ha-noi/ban-can-mat-song-gan-quang-truong-venice-gia-cu-tai-khu-grandworld-hn-gia-chi-con-13-5-ty-pr38934429,,,[],"Thông số đặc biệt: DT: 128m². DTXD: 450m². Xây 5 tầng + 1 tum. - View trực diện sông. - 2 mặt tiền rộng 6 - 7m. - 2 sân trước + sau: 48m². Giá CĐT niêm yết: 24 tỷ. Giá bán đến ngày 04/01 giá giảm về còn 13,5 tỷ.Tổng quan dự án Mega Grand World.+ Vị trí: Trung tâm quần thể du lịch Vinhomes Ocean Park 2 và 3. + Chủ đầu tư: Tập đoàn Vingroup. + Quy mô: ~18.7ha. + Sản phẩm: Hơn 800 căn Shop phục vụ các ngành hàng mua sắm, dịch vụ, ăn uống. + Quản lý ..."
38895052,"Suất ngoại giao hàng chuyển nhượng giá rẻ 80m,100m,121m,150m,177m,200m,300m,400,500m2 An Lac","Hoài Đức, Hà Nội",06/01/2024,22 tỷ,177 m²,"124,29 tr/m²",6,6,‎Công Ty Green Dragon Real,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/ban-lo-goc-don-lap-197m2-mat-duong-25m-d-mua-dong-gan-12-toa-chung-cu-de-kd-gia-31-47-ti-pr38895052,https://file4.batdongsan.com.vn/resize/200x200/2023/09/07/20230907222525-521b.jpg,,[],"Suất ngoại giao, hàng chuyển nhượng giá rẻ 80m, 100m, 121m, 150m, 177m, 200m², 300m, 400, 500m² An Lạc Green Symphony. Liên hệ 0919 875 ***. https://anlacgreen-symphony.com.vn/gioi-thieu-khu-do-thi-an-lac-green-symphony-van-canh-hoai-duc.htmlQuỹ căn shop chân đế chung cư Moonlight1 1 có diện tích 70.85m² giá 5.6 tỉ, Căn shop 133m² giá 8.7 tỉ.Quỹ căn chuyển nhượng giá siêu tốt.* Quỹ căn giá rẻ nhất để đầu tư. + Shophouse 80m, hướng Tây Bắc, DTSD 275..."
38934007,"Chuyên bán Hà Đô Centrosa 1/2024 loại 1PN - 4.6 tỷ, 2PN - 6.5 tỷ, 3PN - 7.99 tỷ. LH PKD Nga","Quận 10, Hồ Chí Minh",06/01/2024,"7,99 tỷ",107 m²,"74,67 tr/m²",2,2,‎Huỳnh Nga,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-3-2-2-phuong-12-5-prj-hado-centrosa-garden/chuyen-ban-thue-ha-do-1-2023-loai-1pn-4-6ty-2pn-6-5ty-3pn-7-99ty-lh-pkd-nga-pr38934007,,,[],Siêu giảm giá cuối năm. Nhiều chủ nhà cần tiền bán gấp căn hộ Hà Đô Centrosa. Rổ hàng hơn 100 căn cho quý khách hàng lựa chọn. Anh chị cần mua hay thuê căn hộ nơi đây cứ gọi e số 0911 497 *** Nga để e tìm cho a chị nhưng siêu phẩm tốt nhất tại thị trường. Liên hệ phòng kinh doanh: 0911 497 *** Nga để tư vấn thêm.1PN 1WC (53m² - 61m²): - Giá từ 4.5 tỷ - 5.2 tỷ.2PN 2WC (78m² - 96m²): - Giá từ 6.5 tỷ.2PN 2WC + 1ĐN (102m² - 108m²): - Giá từ 7.99 tỷ.3...
38953271,Bán căn 3PN 100m2 Goldmark City Hồ Tùng Mậu giá 4 tỷ,"Bắc Từ Liêm, Hà Nội",06/01/2024,4 tỷ,100 m²,40 tr/m²,3,2,‎Anh Hải,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/ban-3pn-100m2-gold-mark-gia-4-1ty-pr38953271,,,[],"Tôi chính chủ cần bán căn 3PN 2VS tòa R3 Goldmark City diện tích 100m² căn góc tầng trung đẹp, nhà thiết kế đẹp ful nội thất nhà làm để cho con trai cưới vợ nhưng do đi du học nên bán. Giá bán 4 tỷ sổ đỏ sẵn giao dịch cho khách thiện chí MTG."
38200246,"Bán đất mặt tiền đường Bạch Đằng, Phường 2, Quận Tân Bình","Tân Bình, Hồ Chí Minh",06/01/2024,52 tỷ,"150,26 m²","346,07 tr/m²",,,‎Nam Vinh Land,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-bach-dang-phuong-2-22/ban-mat-tien-2-quan-tan-binh-pr38200246,,,[],"Bán đất mặt tiền đường Bạch Đằng, Phường 2, Quận Tân Bình.Đất ở đô thị. Kích thước thửa đất: 7,4m x 20,5m. Diện tích thửa đất: 150,26m².Địa chỉ: 155 Bạch Đằng, Phường 2, Quận Tân Bình.Giá bán: 52 tỉ đồng (thương lượng). Thời gian thanh toán: 45 ngày đến 60 ngày.Điện thoại: 0777 888 ***"
38855247,"Cập nhật danh sách bán căn hộ Ngoại Giao Đoàn mới nhất! Chỉ từ 4,x tỷ căn 3PN. LH 0989 734 ***","Bắc Từ Liêm, Hà Nội",06/01/2024,4 tỷ,79 m²,"50,63 tr/m²",2,2,‎Lê Ngọc,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-xuan-dinh-phuong-xuan-dinh-prj-khu-ngoai-giao-doan/cap-nhat-danh-sach-ban-moi-nhat-chi-tu-4-x-ty-3-ngu-lh-pr38855247,,,[],"Cập nhật danh sách chung Ngoại Giao Đoàn bán cuối năm 2023, full sổ đỏ từ 4. X tỷ/căn 3PN. Danh sách căn hộ chung cư ngoại giao đoàn bán cuối năm 2023 | bán chung cư N01T6 & N01T7 Ngoại Giao Đoàn: * Căn 2 ngủ. N01T5: 87m², có sổ đỏ, cơ bản, giá bán 4.7 tỷ. N01T8: 93.3m² giá bán từ 4.7 tỷ/căn (Có sổ đỏ) view hồ. N03T5: 83.2m² giá bán từ 4.4 tỷ. N04A: 79m², giá bán từ 4 tỷ.* Căn 3 ngủ. N01T1: 95m - 132m - 133m², sẵn sổ đỏ, giá từ 5.1 tỷ. N01T2: 96m..."
38855157,"Mua nhà Sunshine - Đón Tết an vui! Cập nhật danh sách căn hộ bán Sunshine City mới nhất, giá ưu đãi","Bắc Từ Liêm, Hà Nội",06/01/2024,4 tỷ,89 m²,"44,94 tr/m²",3,2,‎Lê Ngọc,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/mua-nha-don-tet-an-vui-cap-nhat-danh-sach-ban-moi-nhat-gia-uu-dai-pr38855157,,,[],"Cập nhật danh sách căn hộ chung cư Sunshine City cần bán hiện nay: Liên hệ tư vấn và xem nhà miễn phí: 0989 734 *** (24/7). - Cam kết giá tốt nhất thị trường. - Nhận tư vấn miễn phí mọi thủ tục về pháp lý, sổ đỏ sang tên. - Cam kết còn hàng, giá chuẩn. - Hàng chuyển nhượng, đã có sổ đỏ. - Đầy đủ loại căn ở các tòa. Dưới đây là một số căn điển hình:* Căn 2 phòng ngủ (có sổ đỏ, bao thuế phí). - DT 74m² mới nguyên bản giá bán 3.95 tỷ bao thuế phí. -..."
38953078,"Sở hữu căn hộ cao cấp The Zurich siêu VIP 2 ban công chỉ với 1,1 tỷ dãn dòng tiền trong 4 năm","Gia Lâm, Hà Nội",06/01/2024,"2,1 tỷ",47 m²,"44,68 tr/m²",1,1,‎Việt Nga Property,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-xa-da-ton-prj-the-zurich-vinhomes-ocean-park/so-huu-cao-cap-sieu-vip-2-ban-cong-chi-voi-1-1-ty-dan-dong-tien-trong-4-nam-pr38953078,https://file4.batdongsan.com.vn/resize/200x200/2023/04/05/20230405153055-e9fb.jpg,,[],"Em Nga 0942 534 *** gửi đến quý anh chị cô chú khách hàng căn hộ 1PN siêu sang đẳng cấp, là sự kết hợp hoàn hảo của hai chủ đầu tư Vinhomes và Misubishi:- Thiết kế căn hộ 1PN có 2 ban công nối dài cực kì hiện đại. - Tiêu chuẩn bàn giao cao cấp Ruby: Đầy đủ nội thất liền tường cao cấp (Có tủ bếp, sàn gỗ, điều hoà, khoá cửa thông minh, thiết bị vệ sinh thông minh... ). - Vị trí đắc địa ngay cổng chính dự án, Giáp đường Lý Thánh Tông, siêu kết nối với..."
38862911,Siêu rẻ - nhà Vũ Tông Phan 92m2 - ngõ thông kinh doanh - 15m ra mặt phố - ô tô đỗ - 10.7 tỷ,"Thanh Xuân, Hà Nội",06/01/2024,"10,7 tỷ",92 m²,"116,3 tr/m²",,,‎Nguyễn Tiến Dũng,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-vu-tong-phan-phuong-khuong-trung/sieu-re-91m2-ngo-thong-o-to-cach-mat-20m-10-7-ty-pr38862911,https://file4.batdongsan.com.vn/resize/200x200/2023/08/03/20230803134703-8649.jpg,,[],"- Chính chủ bán gấp căn nhà ở Vũ Tông Phan, 92m². - Vị trí đỉnh cao, ô tô Matiz đi qua nhà ngõ thông 2 phố, cách mặt phố Vũ Tông Phan 20m, cách Ngã Tư Sở chỉ 1' đi bộ. - Tiện ích xung quanh nhà đầy đủ, chợ dân sinh, siêu thị, bệnh viện, trường học các cấp. - Cải tạo hoặc xây toà căn hộ dịch vụ thì sinh ra tiền tỷ một năm. - Sổ đỏ chính chủ, giao dịch luôn. - Liên hệ tôi, Tiến Dũng, 0832 241 ***, uy tín nhiệt tình giúp đỡ quý khách hàng tìm được nhà..."
38952644,"Bán đất nghỉ dưỡng Sổ đỏ, 1000m2 siêu đẹp, hướng đông, lưng tựa núi, mặt tiền hướng biển. Chính chủ","Phú Quốc, Kiên Giang",06/01/2024,"8,5 tỷ",1.000 m²,"8,5 tr/m²",,,‎Anh Nam,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-dong-dao-xa-ham-ninh/ban-nghi-so-do-1000m2-sieu-dep-huong-lung-tua-nui-mat-tien-huong-bien-chinh-chu-pr38952644,,,[],"Cần bán nhà đất đẹp cho ai có nhu cầu mua nhà nghỉ dưỡng view biển, gần gũi thiên nhiên trong lành, giao thông thuận tiện và đầy đủ tiện nghi. Đất sổ riêng 1000m² bao gồm 1 căn nhà 6x10m đang cho người nước ngoài thuê. Vị trí đắc địa hiếm có, Xung quanh là resort và homestay dành cho khách nước ngoài, an ninh và dân trí cao. Liên hệ chính chủ, miễn trung gian: Anh Nam 0938 169 ***"
38952883,"Lô đất 120m2 (8x15) Ngô Chí Quốc, Phường Bình Chiểu","Thủ Đức, Hồ Chí Minh",06/01/2024,5 tỷ,120 m²,"41,67 tr/m²",,,‎Anh,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-ngo-chi-quoc-phuong-binh-chieu/lo-120m2-8x15-eu-pr38952883,,,[],"Cuối năm gia đình cần bán một số tài sản:* Lô đất 120m² (8x15). Full thổ cư. - Kèm 1 căn nhà cấp 4.  giá 5tỷ - Mặt tiền trước đất là đường nhựa. * Lô 129m² (6x21,5) thông công viên. 3,6 tỷ. * Lô 138m² (6x23). Gia 4,4 ty View sông. Mặt tiền đường nhựa lớn. * Lô 200m² (10x20). Gia 5,8 ty Đối diện công viên. Gần trung tâm thương mại, bv quốc tế. * Vị trí gần khu chế xuất linh trung, chợ linh trung, chợ đầu mối. Khu dân trí cao. * Ai thật sự quan tâm..."
38870740,Liền kề và biệt thự khu Geleximco giá tốt cho khách hàng nhu cầu ở thực. (60m2 giá 7.2 tỷ),"Hà Đông, Hà Nội",06/01/2024,Giá thỏa thuận,120 m²,,,,‎Văn Mạnh Bds,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-va-gia-tot-cho-khach-hang-nhu-cau-o-c-60m2-gia-7-2-ty-pr38870740,https://file4.batdongsan.com.vn/resize/200x200/2022/09/06/20220906085219-a516.jpg,,[],"Khu A:Diện tích 80m² mặt tiền 5m giá 10, x tỷ cả nhà. Diện tích 104m² mặt tiền 6m hoàn thiện có thang máy, giá 14, x tỷ cả nhà. Diện tích 120m² mặt tiền 6m giá 15, x tỷ cả nhà. Diện tích 100m² trục thông VIN giá 16 tỷ thu về. Diện tích 150m² mặt tiền 10m đang xây dựng, giá cả nhà chỉ 19, x tỷ.Khu B:Diện tích 120m² đường chính giá 13, x tỷ cả nhà. Diện tích 85m² đường chính giá 10,5 - tỷ cả nhà, tuỳ vị trí. Diện tích 100m² đường chính giá 12 tỷ cả..."
29633102,"9 View giá siêu hot 2PN 1.7 tỷ 3PN 2.5tỷ bao full phí, full nội thất, HT vay 70% 0965 431 ***","Quận 9, Hồ Chí Minh",06/01/2024,"1,7 tỷ",58 m²,"29,31 tr/m²",2,2,‎Nguyên,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-tang-nhon-phu-phuong-phuoc-long-b-prj-9-view-apartment/pkd-9-ra-hang-da-dang-tu-cdt-2pn-1-6ty-3pn-2-2ty-ht-vay-70-phap-ly-ro-rang-0932100172-pr29633102,,,[],"Giá bán cập nhật mới nhất.- 2PN, 2WC, DT 58m²: Chỉ 1.7 tỷ.- 3PN, 2WC, DT 86m²: 2.5 tỷ có nội thất cơ bản.Giá trên đã bao gồm phí sổ sang tên và chi phí chuyển nhượng.Ngân hàng hỗ trợ vay mua nhà.Tất cả các ngân hàng đều hỗ trợ được để vay mua nhà 9 View. Lãi suất ưu đãi có ngân hàng TpBank năm đầu chỉ 8.5%/năm, các năm sau cộng biên độ 3.5%."
38134230,"Bán nhà ô tô đỗ cửa 4 tầng mới xây nhỉnh 2,19 tỷ Biên Giang, Hà Đông, sổ đỏ tên tôi","Hà Đông, Hà Nội",06/01/2024,"2,19 tỷ",30 m²,73 tr/m²,4,2,‎Phạm,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-quoc-lo-6-phuong-bien-giang/ban-o-to-do-cua-3-tang-moi-xay-gia-1-35-ty-gan-ngay-ha-dong-so-do-ten-toi-pr38134230,https://file4.batdongsan.com.vn/resize/200x200/2020/09/14/20200914174144-d0cd.jpg,,[],"Sổ đỏ chính chủ nhà đất tên tôi như ảnh sổ đỏ ở tin đăng: Phạm Thu Trang.* Vị trí: Cách bến xe Yên Nghĩa 2km. Cách cầu Mai Lĩnh của Phường Biên Giang - Hà Đông 500m. Nhà cách đường quốc lộ chính chỉ 50m. Ô tô đỗ cách cửa nhà chỉ 6 mét.Nhà xây 4 tầng có 4 ngủ và 2WC. Diện tích đất 30m.* Hoàn thiện nội thất đẹp như hình, chỉ mang đồ về ở. * Nội thất: Cầu thang gỗ Lim. Cửa thông phòng gỗ. Tủ bếp hiện đại. Cửa nhôm chất lượng, cửa chính gỗ Lim cực sa..."
38952597,"Sang gấp 16x66=1010m2 đất sổ riêng, ngay chợ, trường học dân cư đông trong thị xã. Giá 130 triệu/lô","Chơn Thành, Bình Phước",06/01/2024,Giá thỏa thuận,1.010 m²,,,,‎Thị Thủy,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-d2-xa-minh-hung-1/sang-gap-16x66-1010m2-so-rieng-ngay-cho-tr-hoc-dan-cu-dong-trong-thi-gia-130-trieu-pr38952597,,,[],"Do cần tiền kinh doanh nên tôi đành bán nhanh lô đất tôi mua để xây nhà trọ cho thuê ngay khu công nghiệp. - Diện tích: 16x60m=1010m² tôi đang bán giá 130 triệu/lô. - Pháp lý: Sổ hồng, ai mua tôi bao thủ tục sang tên công chứng, xây dựng tự do. Tiện ích: Mặt tiền đường 12m mặt tiền KCN Becamex công nhân đang hoạt động rất đông, xung quanh có Ngân Hàng, Bách Hóa Xanh, bệnh viện, trường học đầy đủ... Nên rất tiện để anh chị nào mua đầu tư, mở bãi g..."
28960791,"Giỏ hàng Opal Boulevard 75m2 (2.25tỷ) 2PN, 109m2(3.5 tỷ) 3PN Call 0965 431 ***","Dĩ An, Bình Dương",06/01/2024,"2,25 tỷ",75 m²,30 tr/m²,2,2,‎Khánh,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-binh-thang-prj-opal-boulevard/ro-hang-ky-hop-mua-ban-voi-cdt-gia-tu-2-1ty-cho-2pn-hotline-0706679167-pr28960791,,,[],"Căn hộ chung cư Opal Boulevard Phạm Văn Đồng ngay mặt tiền PVĐ đại lộ đẹp nhất Saigon - 75m², giá 2,25 tỷ (bao thuế phí), sổ hồng, ban công Đông Bắc (view BigC Go Bình Dương... ).- Chỉ cần thanh toán 20 - 30% giá trị căn hộ là nhận nhà ở ngay.- Ngân hàng, VCB, Woori Bank hỗ trợ 70 - 80% giá trị căn hộ thời hạn vay lên tới 30 năm.- Hỗ trợ tư vấn chọn căn giá tốt nhất, thủ tục hồ sơ vay ngân hàng, hỗ trợ thủ tục mua bán từ A - Z cho tới khi sang tê..."
35832513,"Giỏ hàng chuyển nhượng Picity High Park giá tốt nhất, 57m2 giá chỉ 2.07 tỷ, hỗ trợ vay 80% tài sản","Quận 12, Hồ Chí Minh",06/01/2024,"2,07 tỷ",57 m²,"36,32 tr/m²",2,1,‎Phát Nguyễn,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-thanh-xuan-13-phuong-thanh-xuan-prj-picity-high-park/-49-58-65-79m2-gia-tot-nhat-tro-vay-ngan-hang-70-lien-he-ngay-0909-885-765-pr35832513,https://file4.batdongsan.com.vn/resize/200x200/2022/06/03/20220603165805-affd.jpg,,[],"Full rổ hàng căn hộ Picity High Park, gần ra sổ. Giá bán mới nhất tháng 1/2024. Có hỗ trợ vay lãi suất 6,6% ưu đãi 2 năm đầu. LH: 0909 885 ***Phát). ---------------------------------------------------------- Picity Quận 12 - đầy đủ các vị trí, view và tầng. Giá tốt theo các loại căn như sau: - Căn 49m² giá 1 tỷ 730 triệu - tầng cao view mát. - Căn 57m² giá 2 tỷ 070 triệu - view nội khu. - Căn 65m² giá 2 tỷ 380 triệu - view hồ bơi cực chill. - C..."
38813848,"Tổng hợp các căn hộ cần bán giá tốt tại Hà Đô Centrosa Garden, P.12, Q.10. LH 0932 773 *** Tấn Đại","Quận 10, Hồ Chí Minh",06/01/2024,"11,9 tỷ",134 m²,"88,81 tr/m²",4,2,‎Tấn Đại,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-3-2-2-phuong-12-5-prj-hado-centrosa-garden/tong-p-cac-ban-gia-tot-tai-ha-do-p-12-q-10-lh-tan-dai-pr38813848,,,[],* Tổng hợp các căn hộ cần bán cuối năm tại Hà Đô: + Loại diện tích 1PN +: 4.7 tỷ - 5.5 tỷ. + Loại diện tích 2PN: 6.6 tỷ đến 7.2 tỷ. + Loại diện tích 2PN +: 8 tỷ đến 9.7 tỷ. + Loại diện tích 3PN: 11.7 tỷ - 13.5 tỷ. + Loại diện tích 3PN +: Giá từ 13.5 tỷ - 14.5 tỷ.* Các căn hộ đã giao dịch từ đầu tháng 12/2023: + 2PN + tại Orchid 1 view thành phố: 10 tỷ. + 2PN + tại Orchid 2 view nội khu: 8.2 tỷ. + 2PN + tại Orchid 2 view hồ bơi: 9 tỷ. + 2PN tại Ja...
38921920,"Chính chủ cần bán gấp nhà phân lô Lê Trọng Tấn, 40m2 x 6 tầng, thang máy ngõ thông, cách oto 10m","Hoàng Mai, Hà Nội",06/01/2024,"7,1 tỷ",40 m²,"177,5 tr/m²",3,4,‎Hoàng Văn Quân,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-le-trong-tan-phuong-dinh-cong/chinh-chu-can-ban-gap-phan-lo-40m2-x-6-g-thang-may-ngo-thong-cach-oto-10m-pr38921920,https://file4.batdongsan.com.vn/resize/200x200/2021/05/16/20210516150529-c437.jpg,,[],"- Vị trí khu phân lô quân đội Lê Trọng Tấn, ngõ thông sang KĐT Định Công, phố Trần Điền, bệnh viện Bưu Điện. Cách mặt phố chừng 50m, cách KĐT Định Công chỉ 10m. - Trước nhà thoáng sáng, SH quay thoải mái, khu dân trí cao, an sinh tốt, ngay gần bệnh viện Bưu Điện, bán kính 1 - 2km gần các trường đại học lớn Xung quanh đầy đủ các tiện ích. - Nhà xây dựng tỉ mỉ từng chi tiết, thiết kế nhà vô cùng hợp lý và phù hợp cho gia đình nhiều thế hệ. Phòng kh..."
38922211,"Chủ nhà bán cắt lỗ sâu căn hộ chung cư Bason: 1PN - 2PN-3PN-4PN, full nội thất, sổ hồng vĩnh viễn","Quận 1, Hồ Chí Minh",06/01/2024,"18,7 tỷ",121 m²,"154,54 tr/m²",3,3,‎Anh Hà,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-pho-ton-duc-thang-phuong-ben-nghe-prj-vinhomes-golden-river-ba-son/chu-nha-ban-cat-lo-sau-bason-1pn-2pn-3pn-4pn-full-noi-that-so-ng-vinh-vien-pr38922211,,,[],"1: Các căn có giá tốt nhất dự án trong quỹ căn cho quý khách lựa chọn: - Căn 1PN diện tích 50m² nội thất cơ bản giá chốt 4,8 tỷ. - Căn 1PN 50m² full nội thất, đã có Sổ hồng, giá chốt 5,1 tỷ. - Căn 2PN 61m² full nội thất, giá 7.5 tỷ. - Căn 2PN 68m² full nội thất, đã có Sổ hồng, giá chốt 7,8 tỷ. - Căn 2PN 78.5m², full nội thất view Bitexco đã có sổ hồng giá 9.4 tỷ. - Căn 3PN 99m², full nội thất, giá 13,4 tỷ. - Căn 3PN 121m² đã có Sổ hồng view Bitex..."
38866660,"Cần bán 8 lô đôi (16 lô) ở Long Điền, Bà Rịa Vũng Tàu giá chỉ 1.79 tỷ/2 lô sổ hồng riêng","Long Điền, Bà Rịa Vũng Tàu",06/01/2024,"1,79 tỷ",233 m²,"7,68 tr/m²",,,‎Công Ty Cổ Phần Bất Động Sản Đại Hưng Thịnh,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-quoc-lo-55-xa-tam-phuoc-5/can-ban-8-doi-16-o-ng-dien-ba-ria-vung-tau-gia-chi-1-79-ty-2-so-hong-rieng-pr38866660,,,[],"Hãy tham lam khi người khác đang sợ hãi. (Warren Buffett). + Sổ hồng có thổ cư mỗi lô 100m². + Cần bán 8 lô đôi(16 lô). + Vị trí: Đường QL55, Long Điền - TP. Bà Rịa. + Xung quanh đã có dân ở đông đúc, sát đất dân ở đông. + Có đầy đủ xung quanh và gần: Trường + chợ + đường + bệnh viện. Trung tâm hành chính Long Điền. Trung tâm hành chính TP Bà Rịa. + Giá: 1,79 tỷ/2lô(giá rẻ 50% thị trường). Liên hệ để được hỗ trợ xem đất: 0938 105 *** MR Thành chí..."
38748349,"10 SUẤT NGOẠI GIAO GIÁ TỐT. 70m-96m. HANDICO COMPLEX. Hỗ trợ vay 70%, L/S ưu đãi. LH 0932:644:555","Thanh Xuân, Hà Nội",06/01/2024,Giá thỏa thuận,70 m²,,2,2,‎Phòng Kinh Doanh Chủ Đầu Tư,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-handico-complex/-thuc-mo-ban-dot-1-compx-quy-dep-gia-tot-lh-0973-881-567-pr38748349,https://file4.batdongsan.com.vn/resize/200x200/2023/12/23/20231223104520-f347.jpg,,[],"Mở bán 10 suất ngoại giao, Handico Complex 33 Lê Văn Lương. Giá tốt nhất thị trường. - Căn 2 ngủ 70m². Hướng Đông Nam. Tầng trung (giá 4,x tỷ). - Căn 3 ngủ 85m². Hướng Đông Nam. Tầng trung (giá 5,x tỷ).Thông tin dự án: - Chủ đầu tư: Tổng công ty đầu tư và phát triển nhà Hà Nội (Handico). - Vị trí: 33 Lê Văn Lương. - Quy mô: Toà nhà 25 tầng nổi + 3 tầng hầm, 6 tầng thương mại, 228 căn hộ. - Diện tích đa dạng: + Căn 2PN: 70m² - 75m² - 83m². + Căn 3..."
